image,label,question,word,wordLabels
2404733.jpg,2,what is above the sink,sink,1 1 1 1 1
2341554.jpg,1,where is the pizza,pizza,1 1 1 0
2327373.jpg,2,where is the pizza,pizza,1 1 1 1
2342008.jpg,1,what color is the ham topping,ham,1 1 1 1 0 1
2327373.jpg,2,what color is the ham topping,ham,1 1 1 1 1 1
2329390.jpg,1,what is in the glass,glass,1 1 1 1 0
2327373.jpg,2,what is in the glass,glass,1 1 1 1 1
2325797.jpg,1,what color is the plate,plate,1 1 1 1 0
2327373.jpg,2,what color is the plate,plate,1 1 1 1 1
2386429.jpg,1,how many people are sitting at the table,table,1 1 1 1 1 1 1 0
2327373.jpg,2,how many people are sitting at the table,table,1 1 1 1 1 1 1 1
2354021.jpg,1,what color is the water,water,1 1 1 1 0
2404145.jpg,2,what color is the water,water,1 1 1 1 1
2376861.jpg,1,where is the photo taken,photo,1 1 1 0 1
2404145.jpg,2,where is the photo taken,photo,1 1 1 1 1
2339609.jpg,1,when is the photo taken,photo,1 1 1 0 1
2404145.jpg,2,when is the photo taken,photo,1 1 1 1 1
2399655.jpg,1,what is the child standing on,child,1 1 1 0 1 1
2404145.jpg,2,what is the child standing on,child,1 1 1 1 1 1
2342307.jpg,1,where is the boy,boy,1 1 1 0
2404145.jpg,2,where is the boy,boy,1 1 1 1
2402401.jpg,1,where is the red bucket,bucket,1 1 1 1 0
2404145.jpg,2,where is the red bucket,bucket,1 1 1 1 1
2348465.jpg,1,why does the boy hold a paddle,boy,1 1 1 0 1 1 1
2404145.jpg,2,why does the boy hold a paddle,boy,1 1 1 1 1 1 1
2369033.jpg,1,what two colors make up the boys shirt,shirt,1 1 1 1 1 1 1 0
2404145.jpg,2,what two colors make up the boys shirt,shirt,1 1 1 1 1 1 1 1
2353294.jpg,1,what area are the people on that contains sand,sand,1 1 1 1 1 1 1 1 0
2404145.jpg,2,what area are the people on that contains sand,sand,1 1 1 1 1 1 1 1 1
2366937.jpg,1,who is standing on the beach,beach,1 1 1 1 1 0
2404145.jpg,2,who is standing on the beach,beach,1 1 1 1 1 1
2369402.jpg,1,where are the rocky hills with houses overlooking the beach,beach,1 1 1 1 1 1 1 1 1 0
2404145.jpg,2,where are the rocky hills with houses overlooking the beach,beach,1 1 1 1 1 1 1 1 1 1
2333452.jpg,1,what is the boy standing on,boy,1 1 1 0 1 1
2404145.jpg,2,what is the boy standing on,boy,1 1 1 1 1 1
2325378.jpg,1,what is the beach made of,beach,1 1 1 0 1 1
2404145.jpg,2,what is the beach made of,beach,1 1 1 1 1 1
2329925.jpg,1,what is behind the beach,beach,1 1 1 1 0
2404145.jpg,2,what is behind the beach,beach,1 1 1 1 1
2371073.jpg,1,what is the water,water,1 1 1 0
2404145.jpg,2,what is the water,water,1 1 1 1
2346487.jpg,1,what are the men doing,men,1 1 1 0 1
2343720.jpg,2,what are the men doing,men,1 1 1 1 1
2408182.jpg,1,what color hat is the man in the lead wearing,man,1 1 1 1 1 0 1 1 1 1
2343720.jpg,2,what color hat is the man in the lead wearing,man,1 1 1 1 1 1 1 1 1 1
2321978.jpg,1,how many people are racing,people,1 1 0 1 1
2343720.jpg,2,how many people are racing,people,1 1 1 1 1
2394167.jpg,1,what is in the snow,snow,1 1 1 1 0
2343720.jpg,2,what is in the snow,snow,1 1 1 1 1
2371429.jpg,1,what do the men have in their hands,men,1 1 1 0 1 1 1 1
2343720.jpg,2,what do the men have in their hands,men,1 1 1 1 1 1 1 1
2331946.jpg,1,who is wearing sunglasses,sunglasses,1 1 1 0
2343720.jpg,2,who is wearing sunglasses,sunglasses,1 1 1 1
2404437.jpg,1,what color is the clock face,clock,1 1 1 1 0 1
2370432.jpg,2,what color is the clock face,clock,1 1 1 1 1 1
2391561.jpg,1,what color is the clock tower,clock,1 1 1 1 0 1
2370432.jpg,2,what color is the clock tower,clock,1 1 1 1 1 1
2346094.jpg,1,what building is the second tallest,building,1 0 1 1 1 1
2370432.jpg,2,what building is the second tallest,building,1 1 1 1 1 1
2411746.jpg,1,what are the shorter buildings made of,buildings,1 1 1 1 0 1 1
2370432.jpg,2,what are the shorter buildings made of,buildings,1 1 1 1 1 1 1
2373471.jpg,1,where are the trees,trees,1 1 1 0
2370432.jpg,2,where are the trees,trees,1 1 1 1
2354063.jpg,1,where is the clock tower,tower,1 1 1 1 0
2370432.jpg,2,where is the clock tower,tower,1 1 1 1 1
2372121.jpg,1,what is the clock tower made of,clock,1 1 1 0 1 1 1
2370432.jpg,2,what is the clock tower made of,clock,1 1 1 1 1 1 1
2399222.jpg,1,how does this building appear,building,1 1 1 0 1
2370432.jpg,2,how does this building appear,building,1 1 1 1 1
2351811.jpg,1,how does the trees appear,trees,1 1 1 0 1
2370432.jpg,2,how does the trees appear,trees,1 1 1 1 1
2360678.jpg,1,where is the kite,kite,1 1 1 0
2370091.jpg,2,where is the kite,kite,1 1 1 1
2395716.jpg,1,who is working on the kite,kite,1 1 1 1 1 0
2370091.jpg,2,who is working on the kite,kite,1 1 1 1 1 1
2341699.jpg,1,what is the man looking down at,man,1 1 1 0 1 1 1
2370091.jpg,2,what is the man looking down at,man,1 1 1 1 1 1 1
2333433.jpg,1,what are the tubes in the kite for,kite,1 1 1 1 1 1 0 1
2370091.jpg,2,what are the tubes in the kite for,kite,1 1 1 1 1 1 1 1
2353550.jpg,1,how does the man keep the sun out of the man's eyes,man,1 1 1 0 1 1 1 1 1 1 1 1
2370091.jpg,2,how does the man keep the sun out of the man's eyes,man,1 1 1 1 1 1 1 1 1 1 1 1
2334155.jpg,1,what type of fruit is the man cutting,man,1 1 1 1 1 1 0 1
2417892.jpg,2,what type of fruit is the man cutting,man,1 1 1 1 1 1 1 1
2382386.jpg,1,how many slices is the apple cut into,apple,1 1 1 1 1 0 1 1
2417892.jpg,2,how many slices is the apple cut into,apple,1 1 1 1 1 1 1 1
2377232.jpg,1,where are the apple slices,apple,1 1 1 0 1
2417892.jpg,2,where are the apple slices,apple,1 1 1 1 1
2411892.jpg,1,what color is the knife,knife,1 1 1 1 0
2417892.jpg,2,what color is the knife,knife,1 1 1 1 1
2351051.jpg,1,what is the man looking at,man,1 1 1 0 1 1
2417892.jpg,2,what is the man looking at,man,1 1 1 1 1 1
2371623.jpg,1,what is on the vase,vase,1 1 1 1 0
2343243.jpg,2,what is on the vase,vase,1 1 1 1 1
2407884.jpg,1,what are the colors of the flowers,flowers,1 1 1 1 1 1 0
2343243.jpg,2,what are the colors of the flowers,flowers,1 1 1 1 1 1 1
2367728.jpg,1,where are the flowers,flowers,1 1 1 0
2343243.jpg,2,where are the flowers,flowers,1 1 1 1
2397827.jpg,1,what number appears on the dirt bike,dirt,1 1 1 1 1 0 1
2315757.jpg,2,what number appears on the dirt bike,dirt,1 1 1 1 1 1 1
2406384.jpg,1,where is the bale of hay,hay,1 1 1 1 1 0
2315757.jpg,2,where is the bale of hay,hay,1 1 1 1 1 1
2370771.jpg,1,what color is the racer's shirt,shirt,1 1 1 1 1 0
2315757.jpg,2,what color is the racer's shirt,shirt,1 1 1 1 1 1
2395906.jpg,1,what color is the stripe on the road,road,1 1 1 1 1 1 1 0
2373914.jpg,2,what color is the stripe on the road,road,1 1 1 1 1 1 1 1
2363053.jpg,1,who is standing on the hands,hands,1 1 1 1 1 0
2373914.jpg,2,who is standing on the hands,hands,1 1 1 1 1 1
2383727.jpg,1,what are the man's hands on,hands,1 1 1 1 0 1
2373914.jpg,2,what are the man's hands on,hands,1 1 1 1 1 1
2379550.jpg,1,what's the skateboard on,skateboard,1 1 0 1
2373914.jpg,2,what's the skateboard on,skateboard,1 1 1 1
2384984.jpg,1,what's under the man's hands,hands,1 1 1 1 0
2373914.jpg,2,what's under the man's hands,hands,1 1 1 1 1
2403707.jpg,1,what's making the shadow on the grass,grass,1 1 1 1 1 1 0
2373914.jpg,2,what's making the shadow on the grass,grass,1 1 1 1 1 1 1
2384049.jpg,1,what's growing on the ground,ground,1 1 1 1 0
2373914.jpg,2,what's growing on the ground,ground,1 1 1 1 1
2369449.jpg,1,who is wearing jeans,jeans,1 1 1 0
2373914.jpg,2,who is wearing jeans,jeans,1 1 1 1
2370924.jpg,1,what's between the grass and road,road,1 1 1 1 1 0
2373914.jpg,2,what's between the grass and road,road,1 1 1 1 1 1
2319020.jpg,1,what is the road made of,road,1 1 1 0 1 1
2373914.jpg,2,what is the road made of,road,1 1 1 1 1 1
2330206.jpg,1,who is wearing blue jeans,jeans,1 1 1 1 0
2373914.jpg,2,who is wearing blue jeans,jeans,1 1 1 1 1
2389131.jpg,1,where is the grass,grass,1 1 1 0
2373914.jpg,2,where is the grass,grass,1 1 1 1
2369498.jpg,1,what color is the ground,ground,1 1 1 1 0
2404492.jpg,2,what color is the ground,ground,1 1 1 1 1
2408541.jpg,1,what is in front of the clock,clock,1 1 1 1 1 1 0
2404492.jpg,2,what is in front of the clock,clock,1 1 1 1 1 1 1
2316120.jpg,1,what does the sign above the door say,door,1 1 1 1 1 1 0 1
2404492.jpg,2,what does the sign above the door say,door,1 1 1 1 1 1 1 1
2408827.jpg,1,what time does the clock read,clock,1 1 1 1 0 1
2404492.jpg,2,what time does the clock read,clock,1 1 1 1 1 1
2362666.jpg,1,where is the clock,clock,1 1 1 0
2404492.jpg,2,where is the clock,clock,1 1 1 1
2332400.jpg,1,what is to the left of the clock,clock,1 1 1 1 1 1 1 0
2404492.jpg,2,what is to the left of the clock,clock,1 1 1 1 1 1 1 1
2386046.jpg,1,what is the sidewalk made of,sidewalk,1 1 1 0 1 1
2404492.jpg,2,what is the sidewalk made of,sidewalk,1 1 1 1 1 1
2339716.jpg,1,where is the bench,bench,1 1 1 0
2404492.jpg,2,where is the bench,bench,1 1 1 1
2399436.jpg,1,what time does the clock say,clock,1 1 1 1 0 1
2404492.jpg,2,what time does the clock say,clock,1 1 1 1 1 1
2334551.jpg,1,what shape is the clock,clock,1 1 1 1 0
2404492.jpg,2,what shape is the clock,clock,1 1 1 1 1
2375182.jpg,1,how many poles are behind the zebras,zebras,1 1 1 1 1 1 0
2364443.jpg,2,how many poles are behind the zebras,zebras,1 1 1 1 1 1 1
2319625.jpg,1,where is the large green bush in this photo,bush,1 1 1 1 1 0 1 1 1
2364443.jpg,2,where is the large green bush in this photo,bush,1 1 1 1 1 1 1 1 1
2377730.jpg,1,what hue is the bush,bush,1 1 1 1 0
2364443.jpg,2,what hue is the bush,bush,1 1 1 1 1
2395409.jpg,1,what is the zebra doing,zebra,1 1 1 0 1
2364443.jpg,2,what is the zebra doing,zebra,1 1 1 1 1
2379201.jpg,1,where is the metal fence,fence,1 1 1 1 0
2364443.jpg,2,where is the metal fence,fence,1 1 1 1 1
2338626.jpg,1,what is the fence made out of,fence,1 1 1 0 1 1 1
2364443.jpg,2,what is the fence made out of,fence,1 1 1 1 1 1 1
2374553.jpg,1,what type of ground,ground,1 1 1 0
2364443.jpg,2,what type of ground,ground,1 1 1 1
2364450.jpg,1,what is the pole made out of,pole,1 1 1 0 1 1 1
2364443.jpg,2,what is the pole made out of,pole,1 1 1 1 1 1 1
2376015.jpg,1,where is the mane,mane,1 1 1 0
2364443.jpg,2,where is the mane,mane,1 1 1 1
2385182.jpg,1,what is the quantity of the zebras,zebras,1 1 1 1 1 1 0
2364443.jpg,2,what is the quantity of the zebras,zebras,1 1 1 1 1 1 1
2371130.jpg,1,what direction is the zebra facing,zebra,1 1 1 1 0 1
2364443.jpg,2,what direction is the zebra facing,zebra,1 1 1 1 1 1
2373116.jpg,1,what is on the fur of the zebra,zebra,1 1 1 1 1 1 1 0
2364443.jpg,2,what is on the fur of the zebra,zebra,1 1 1 1 1 1 1 1
2378504.jpg,1,what are the zebras doing,zebras,1 1 1 0 1
2364443.jpg,2,what are the zebras doing,zebras,1 1 1 1 1
2330822.jpg,1,what is upright in the dirt in front of the zebra's,dirt,1 1 1 1 1 0 1 1 1 1 1
2364443.jpg,2,what is upright in the dirt in front of the zebra's,dirt,1 1 1 1 1 1 1 1 1 1 1
2348360.jpg,1,what is in front of the zebras on the left,zebras,1 1 1 1 1 1 0 1 1 1
2364443.jpg,2,what is in front of the zebras on the left,zebras,1 1 1 1 1 1 1 1 1 1
2375003.jpg,1,how are the zebras positioned,zebras,1 1 1 0 1
2364443.jpg,2,how are the zebras positioned,zebras,1 1 1 1 1
2359003.jpg,1,what kind of trunk is in front of the zebra's,trunk,1 1 1 0 1 1 1 1 1 1
2364443.jpg,2,what kind of trunk is in front of the zebra's,trunk,1 1 1 1 1 1 1 1 1 1
2326083.jpg,1,where are the zebras,zebras,1 1 1 0
2364443.jpg,2,where are the zebras,zebras,1 1 1 1
2337189.jpg,1,what are the zebras doing,zebras,1 1 1 0 1
2364443.jpg,2,what are the zebras doing,zebras,1 1 1 1 1
2372389.jpg,1,what is on the ground,ground,1 1 1 1 0
2364443.jpg,2,what is on the ground,ground,1 1 1 1 1
2387891.jpg,1,when would a person probably be on this water,water,1 1 1 1 1 1 1 1 0
2397463.jpg,2,when would a person probably be on this water,water,1 1 1 1 1 1 1 1 1
2327920.jpg,1,what is in sky on right,sky,1 1 1 0 1 1
2397463.jpg,2,what is in sky on right,sky,1 1 1 1 1 1
2373340.jpg,1,what is on the water,water,1 1 1 1 0
2397463.jpg,2,what is on the water,water,1 1 1 1 1
2362076.jpg,1,what does the sky look like,sky,1 1 1 0 1 1
2397463.jpg,2,what does the sky look like,sky,1 1 1 1 1 1
2334039.jpg,1,what building is the largest,building,1 0 1 1 1
2397463.jpg,2,what building is the largest,building,1 1 1 1 1
2388259.jpg,1,what is flying in the sky,sky,1 1 1 1 1 0
2397463.jpg,2,what is flying in the sky,sky,1 1 1 1 1 1
2410868.jpg,1,what surrounds the water,water,1 1 1 0
2397463.jpg,2,what surrounds the water,water,1 1 1 1
2415498.jpg,1,what color is the water,water,1 1 1 1 0
2367521.jpg,2,what color is the water,water,1 1 1 1 1
2408178.jpg,1,what is the yellow bus doing,bus,1 1 1 1 0 1
2367521.jpg,2,what is the yellow bus doing,bus,1 1 1 1 1 1
2360499.jpg,1,what is in the water,water,1 1 1 1 0
2367521.jpg,2,what is in the water,water,1 1 1 1 1
2397543.jpg,1,what is on top of the bus,bus,1 1 1 1 1 1 0
2367521.jpg,2,what is on top of the bus,bus,1 1 1 1 1 1 1
2315769.jpg,1,what kind of windows are on the right side of the bus,bus,1 1 1 1 1 1 1 1 1 1 1 0
2367521.jpg,2,what kind of windows are on the right side of the bus,bus,1 1 1 1 1 1 1 1 1 1 1 1
2381327.jpg,1,what is in the water,water,1 1 1 1 0
2367521.jpg,2,what is in the water,water,1 1 1 1 1
2354210.jpg,1,what is the name on the side of the bus,bus,1 1 1 1 1 1 1 1 1 0
2367521.jpg,2,what is the name on the side of the bus,bus,1 1 1 1 1 1 1 1 1 1
2350015.jpg,1,what body of water is the bus in,bus,1 1 1 1 1 1 0 1
2367521.jpg,2,what body of water is the bus in,bus,1 1 1 1 1 1 1 1
2320337.jpg,1,what is on the side of the bus,bus,1 1 1 1 1 1 1 0
2367521.jpg,2,what is on the side of the bus,bus,1 1 1 1 1 1 1 1
2357841.jpg,1,what is on the front of the bus,bus,1 1 1 1 1 1 1 0
2367521.jpg,2,what is on the front of the bus,bus,1 1 1 1 1 1 1 1
2352446.jpg,1,where is the bus,bus,1 1 1 0
2367521.jpg,2,where is the bus,bus,1 1 1 1
2332561.jpg,1,how many people are in this picture,picture,1 1 1 1 1 1 0
2323653.jpg,2,how many people are in this picture,picture,1 1 1 1 1 1 1
2345907.jpg,1,what are the men doing,men,1 1 1 0 1
2323653.jpg,2,what are the men doing,men,1 1 1 1 1
2405323.jpg,1,where are the men standing,men,1 1 1 0 1
2323653.jpg,2,where are the men standing,men,1 1 1 1 1
2406404.jpg,1,what color shirts are the men wearing,men,1 1 1 1 1 0 1
2323653.jpg,2,what color shirts are the men wearing,men,1 1 1 1 1 1 1
2370467.jpg,1,who are the people in the picture,picture,1 1 1 1 1 1 0
2323653.jpg,2,who are the people in the picture,picture,1 1 1 1 1 1 1
2392758.jpg,1,what kind of tie are they fixing,tie,1 1 1 0 1 1 1
2323653.jpg,2,what kind of tie are they fixing,tie,1 1 1 1 1 1 1
2383777.jpg,1,what color is the tie,tie,1 1 1 1 0
2323653.jpg,2,what color is the tie,tie,1 1 1 1 1
2366355.jpg,1,what is this building,building,1 1 1 0
2328900.jpg,2,what is this building,building,1 1 1 1
2320668.jpg,1,what are the people doing,people,1 1 1 0 1
2328900.jpg,2,what are the people doing,people,1 1 1 1 1
2361792.jpg,1,how many clock faces are in the photo,clock,1 1 0 1 1 1 1 1
2328900.jpg,2,how many clock faces are in the photo,clock,1 1 1 1 1 1 1 1
2390850.jpg,1,what is the building made of,building,1 1 1 0 1 1
2328900.jpg,2,what is the building made of,building,1 1 1 1 1 1
2413488.jpg,1,what color is the door on the tower,door,1 1 1 1 0 1 1 1
2328900.jpg,2,what color is the door on the tower,door,1 1 1 1 1 1 1 1
2345744.jpg,1,what is the man holding,man,1 1 1 0 1
2316327.jpg,2,what is the man holding,man,1 1 1 1 1
2401770.jpg,1,what color is the bottle,bottle,1 1 1 1 0
2316327.jpg,2,what color is the bottle,bottle,1 1 1 1 1
2327425.jpg,1,what is the woman holding,woman,1 1 1 0 1
2316327.jpg,2,what is the woman holding,woman,1 1 1 1 1
2410953.jpg,1,what color is the grass,grass,1 1 1 1 0
2375489.jpg,2,what color is the grass,grass,1 1 1 1 1
2403941.jpg,1,what color is the dirt,dirt,1 1 1 1 0
2375489.jpg,2,what color is the dirt,dirt,1 1 1 1 1
2412726.jpg,1,what color are the lines on the dirt,dirt,1 1 1 1 1 1 1 0
2375489.jpg,2,what color are the lines on the dirt,dirt,1 1 1 1 1 1 1 1
2336663.jpg,1,where is the batter,batter,1 1 1 0
2375489.jpg,2,where is the batter,batter,1 1 1 1
2388494.jpg,1,where is the chalk line drawn,line,1 1 1 1 0 1
2375489.jpg,2,where is the chalk line drawn,line,1 1 1 1 1 1
2353540.jpg,1,where is the catcher,catcher,1 1 1 0
2375489.jpg,2,where is the catcher,catcher,1 1 1 1
2355451.jpg,1,where are the extra baseball players,baseball,1 1 1 1 0 1
2375489.jpg,2,where are the extra baseball players,baseball,1 1 1 1 1 1
2403813.jpg,1,where are the fan,fan,1 1 1 0
2375489.jpg,2,where are the fan,fan,1 1 1 1
2382622.jpg,1,how is the baseball field,baseball,1 1 1 0 1
2375489.jpg,2,how is the baseball field,baseball,1 1 1 1 1
2351776.jpg,1,why is the batter holding a bat,batter,1 1 1 0 1 1 1
2375489.jpg,2,why is the batter holding a bat,batter,1 1 1 1 1 1 1
2396192.jpg,1,who is behind the catcher,catcher,1 1 1 1 0
2375489.jpg,2,who is behind the catcher,catcher,1 1 1 1 1
2392105.jpg,1,how many teddy bears are there,bears,1 1 1 0 1 1
2376589.jpg,2,how many teddy bears are there,bears,1 1 1 1 1 1
2382226.jpg,1,who is wearing a tie,tie,1 1 1 1 0
2376589.jpg,2,who is wearing a tie,tie,1 1 1 1 1
2353877.jpg,1,what is on the legs of the bears,bears,1 1 1 1 1 1 1 0
2376589.jpg,2,what is on the legs of the bears,bears,1 1 1 1 1 1 1 1
2410701.jpg,1,where are the ears,ears,1 1 1 0
2376589.jpg,2,where are the ears,ears,1 1 1 1
2377062.jpg,1,where is the dress,dress,1 1 1 0
2376589.jpg,2,where is the dress,dress,1 1 1 1
2354252.jpg,1,what are the teddy bears sitting on,bears,1 1 1 1 0 1 1
2376589.jpg,2,what are the teddy bears sitting on,bears,1 1 1 1 1 1 1
2336213.jpg,1,what does the girl teddy bear have on head,bear,1 1 1 1 1 0 1 1 1
2376589.jpg,2,what does the girl teddy bear have on head,bear,1 1 1 1 1 1 1 1 1
2354721.jpg,1,what are the two bears doing,bears,1 1 1 1 0 1
2376589.jpg,2,what are the two bears doing,bears,1 1 1 1 1 1
2367658.jpg,1,what does the large bear have on neck,bear,1 1 1 1 0 1 1 1
2376589.jpg,2,what does the large bear have on neck,bear,1 1 1 1 1 1 1 1
2370578.jpg,1,what type of pants is the bear wearing,bear,1 1 1 1 1 1 0 1
2376589.jpg,2,what type of pants is the bear wearing,bear,1 1 1 1 1 1 1 1
2398870.jpg,1,what type of vest is on the bear,bear,1 1 1 1 1 1 1 0
2376589.jpg,2,what type of vest is on the bear,bear,1 1 1 1 1 1 1 1
2328791.jpg,1,what is behind the girl bear,bear,1 1 1 1 1 0
2376589.jpg,2,what is behind the girl bear,bear,1 1 1 1 1 1
2341624.jpg,1,what kind of bear is this,bear,1 1 1 0 1 1
2376589.jpg,2,what kind of bear is this,bear,1 1 1 1 1 1
2331260.jpg,1,what is on the head of the girl bear,head,1 1 1 1 0 1 1 1 1
2376589.jpg,2,what is on the head of the girl bear,head,1 1 1 1 1 1 1 1 1
2343457.jpg,1,what is the front bear wearing over the shirt,bear,1 1 1 1 0 1 1 1 1
2376589.jpg,2,what is the front bear wearing over the shirt,bear,1 1 1 1 1 1 1 1 1
2352513.jpg,1,what are the bears sitting on,bears,1 1 1 0 1 1
2376589.jpg,2,what are the bears sitting on,bears,1 1 1 1 1 1
2355188.jpg,1,what shape is on the chest of the bear,bear,1 1 1 1 1 1 1 1 0
2376589.jpg,2,what shape is on the chest of the bear,bear,1 1 1 1 1 1 1 1 1
2386732.jpg,1,what color is the snow,snow,1 1 1 1 0
2356892.jpg,2,what color is the snow,snow,1 1 1 1 1
2339369.jpg,1,what color is the sky,sky,1 1 1 1 0
2356892.jpg,2,what color is the sky,sky,1 1 1 1 1
2366465.jpg,1,what is sitting next to the window,window,1 1 1 1 1 1 0
2413764.jpg,2,what is sitting next to the window,window,1 1 1 1 1 1 1
2393192.jpg,1,what kind of floor,floor,1 1 1 0
2413764.jpg,2,what kind of floor,floor,1 1 1 1
2376088.jpg,1,what is on the floor,floor,1 1 1 1 0
2413764.jpg,2,what is on the floor,floor,1 1 1 1 1
2404685.jpg,1,what is beside the bed,bed,1 1 1 1 0
2413764.jpg,2,what is beside the bed,bed,1 1 1 1 1
2347419.jpg,1,what color is the bag,bag,1 1 1 1 0
2413764.jpg,2,what color is the bag,bag,1 1 1 1 1
2353365.jpg,1,what is at the foot of the bed,bed,1 1 1 1 1 1 1 0
2413764.jpg,2,what is at the foot of the bed,bed,1 1 1 1 1 1 1 1
2408805.jpg,1,what is on the bed,bed,1 1 1 1 0
2413764.jpg,2,what is on the bed,bed,1 1 1 1 1
2361716.jpg,1,what is coming in the window,window,1 1 1 1 1 0
2413764.jpg,2,what is coming in the window,window,1 1 1 1 1 1
2409489.jpg,1,how many shoes are on the floor,floor,1 1 1 1 1 1 0
2413764.jpg,2,how many shoes are on the floor,floor,1 1 1 1 1 1 1
2327078.jpg,1,what color is the radiator under the window,window,1 1 1 1 1 1 1 0
2413764.jpg,2,what color is the radiator under the window,window,1 1 1 1 1 1 1 1
2354706.jpg,1,what is the bed made of,bed,1 1 1 0 1 1
2413764.jpg,2,what is the bed made of,bed,1 1 1 1 1 1
2378455.jpg,1,what is next to the large building in the background,building,1 1 1 1 1 1 0 1 1 1
2364377.jpg,2,what is next to the large building in the background,building,1 1 1 1 1 1 1 1 1 1
2365515.jpg,1,what color is the horse,horse,1 1 1 1 0
2364377.jpg,2,what color is the horse,horse,1 1 1 1 1
2389609.jpg,1,who is driving the carriage,carriage,1 1 1 1 0
2364377.jpg,2,who is driving the carriage,carriage,1 1 1 1 1
2410810.jpg,1,how many people are in the carriage,carriage,1 1 1 1 1 1 0
2364377.jpg,2,how many people are in the carriage,carriage,1 1 1 1 1 1 1
2374882.jpg,1,what do the yellow markings on the ground signify,ground,1 1 1 1 1 1 1 0 1
2364377.jpg,2,what do the yellow markings on the ground signify,ground,1 1 1 1 1 1 1 1 1
2344978.jpg,1,what is the horse pulling,horse,1 1 1 0 1
2364377.jpg,2,what is the horse pulling,horse,1 1 1 1 1
2331185.jpg,1,where is the bus,bus,1 1 1 0
2364377.jpg,2,where is the bus,bus,1 1 1 1
2383319.jpg,1,what is on the ground,ground,1 1 1 1 0
2364377.jpg,2,what is on the ground,ground,1 1 1 1 1
2341967.jpg,1,what is on the ground,ground,1 1 1 1 0
2364377.jpg,2,what is on the ground,ground,1 1 1 1 1
2374642.jpg,1,what is on the ground,ground,1 1 1 1 0
2364377.jpg,2,what is on the ground,ground,1 1 1 1 1
2322542.jpg,1,how is the sky looking,sky,1 1 1 0 1
2364377.jpg,2,how is the sky looking,sky,1 1 1 1 1
2396003.jpg,1,what is on the ground,ground,1 1 1 1 0
2364377.jpg,2,what is on the ground,ground,1 1 1 1 1
2342847.jpg,1,what is on the ground,ground,1 1 1 1 0
2364377.jpg,2,what is on the ground,ground,1 1 1 1 1
2411495.jpg,1,where is the carriage,carriage,1 1 1 0
2364377.jpg,2,where is the carriage,carriage,1 1 1 1
2375180.jpg,1,what is in the front of carriage,carriage,1 1 1 1 1 1 0
2364377.jpg,2,what is in the front of carriage,carriage,1 1 1 1 1 1 1
2371364.jpg,1,how many cups are there,cups,1 1 0 1 1
2399805.jpg,2,how many cups are there,cups,1 1 1 1 1
2320088.jpg,1,what color are the cups,cups,1 1 1 1 0
2399805.jpg,2,what color are the cups,cups,1 1 1 1 1
2374383.jpg,1,what is on the desk,desk,1 1 1 1 0
2399805.jpg,2,what is on the desk,desk,1 1 1 1 1
2380310.jpg,1,what is the man doing,man,1 1 1 0 1
2399805.jpg,2,what is the man doing,man,1 1 1 1 1
2329254.jpg,1,what shade of color is the cup,cup,1 1 1 1 1 1 0
2399805.jpg,2,what shade of color is the cup,cup,1 1 1 1 1 1 1
2356166.jpg,1,what shade of color is the tie,tie,1 1 1 1 1 1 0
2399805.jpg,2,what shade of color is the tie,tie,1 1 1 1 1 1 1
2320165.jpg,1,what shade of color are the pants,pants,1 1 1 1 1 1 0
2399805.jpg,2,what shade of color are the pants,pants,1 1 1 1 1 1 1
2363965.jpg,1,what shade of color is the keyboard,keyboard,1 1 1 1 1 1 0
2399805.jpg,2,what shade of color is the keyboard,keyboard,1 1 1 1 1 1 1
2377120.jpg,1,what shade of color is the desk,desk,1 1 1 1 1 1 0
2399805.jpg,2,what shade of color is the desk,desk,1 1 1 1 1 1 1
2389165.jpg,1,what is the man wearing,man,1 1 1 0 1
2399805.jpg,2,what is the man wearing,man,1 1 1 1 1
2348237.jpg,1,what is the man looking at,man,1 1 1 0 1 1
2399805.jpg,2,what is the man looking at,man,1 1 1 1 1 1
2379102.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2341275.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2383875.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2363273.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2378291.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2403076.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2383533.jpg,1,what is in the pan,pan,1 1 1 1 0
2375597.jpg,2,what is in the pan,pan,1 1 1 1 1
2322026.jpg,1,what type of food is this,food,1 1 1 0 1 1
2375597.jpg,2,what type of food is this,food,1 1 1 1 1 1
2315481.jpg,1,how is the broccoli,broccoli,1 1 1 0
2375597.jpg,2,how is the broccoli,broccoli,1 1 1 1
2325026.jpg,1,where is the broccoli,broccoli,1 1 1 0
2375597.jpg,2,where is the broccoli,broccoli,1 1 1 1
2341160.jpg,1,where is the cheese,cheese,1 1 1 0
2375597.jpg,2,where is the cheese,cheese,1 1 1 1
2413363.jpg,1,what is the food inside of,food,1 1 1 0 1 1
