image,label,question,word,wordLabels
1159592.jpg,1,what color is the sign on the train,sign,1 1 1 1 0 1 1 1
2367911.jpg,2,what is parked behind the grey bus,,1 1 1 1 1 1 1
2334922.jpg,1,what kind of dog is on the bottom right,dog,1 1 1 0 1 1 1 1 1
2356539.jpg,1,what is the woman wearing,woman,1 1 1 0 1
2370090.jpg,2,what does this mountain valley contain,,1 1 1 1 1 1
2403787.jpg,1,how many sides does the stop sign have,sign,1 1 1 1 1 1 0 1
2388339.jpg,1,what color is her coat collar,coat,1 1 1 1 0 1
2344371.jpg,2,what color is the sign,,1 1 1 1 1
2412961.jpg,1,why is the train stopped,train,1 1 1 0 1
2412997.jpg,2,what are the dogs playing with,,1 1 1 1 1 1
512.jpg,1,how many boats are in the water,water,1 1 1 1 1 1 0
2378570.jpg,1,what color is the guys shirt,shirt,1 1 1 1 1 0
2409748.jpg,1,what is the sky like,sky,1 1 1 0 1
2397201.jpg,2,what type of body of water are the boats on,,1 1 1 1 1 1 1 1 1 1
2410042.jpg,2,what is the man wearing on the head,,1 1 1 1 1 1 1 1
2316133.jpg,1,how many soap dispensers are on the sink,sink,1 1 1 1 1 1 1 0
2350311.jpg,1,who is standing on the building on the right,building,1 1 1 1 1 0 1 1 1
2321595.jpg,1,what is draped over the bed,bed,1 1 1 1 1 0
2345172.jpg,1,what does the sign proclaim,sign,1 1 1 0 1
2337595.jpg,1,how many dogs are touching the toy,toy,1 1 1 1 1 1 0
2412826.jpg,2,what colors are the bus,,1 1 1 1 1
2365006.jpg,2,what is the railing made of,,1 1 1 1 1 1
2409746.jpg,2,what is mixed in with the dirt on the ground,,1 1 1 1 1 1 1 1 1 1
2407006.jpg,2,why is the man holding the bat,,1 1 1 1 1 1 1
157.jpg,1,what is this person doing,person,1 1 1 0 1
2366597.jpg,1,what is the child doing,child,1 1 1 0 1
150440.jpg,2,what color is the speaker,,1 1 1 1 1
2329045.jpg,2,what color is the floor,,1 1 1 1 1
2316539.jpg,1,what sport is the man doing,man,1 1 1 1 0 1
2325602.jpg,2,what color is the man's shirt,,1 1 1 1 1 1
2412198.jpg,2,who is holding the tennis racket,,1 1 1 1 1 1
2393052.jpg,2,what is on the tail,,1 1 1 1 1
2411534.jpg,2,what is the tennis player wearing on the right wrist,,1 1 1 1 1 1 1 1 1 1
2369342.jpg,1,who is wearing a dress,dress,1 1 1 1 0
2360881.jpg,2,what do the tracks have on them,,1 1 1 1 1 1 1
2389519.jpg,1,what is on the plate,plate,1 1 1 1 0
2409992.jpg,2,what color is the wall in the background,,1 1 1 1 1 1 1 1
2398513.jpg,1,what is hanging from the metal barriers,metal,1 1 1 1 1 0 1
498116.jpg,1,what color is the stem of the umbrella,umbrella,1 1 1 1 1 1 1 0
1159376.jpg,1,what color is the tree branches,branches,1 1 1 1 1 0
2372117.jpg,1,who is riding the horse,horse,1 1 1 1 0
2333678.jpg,1,what color is the person's shirt,shirt,1 1 1 1 1 0
2396180.jpg,2,where is the blue collar,,1 1 1 1 1
2412252.jpg,1,what is around the field,field,1 1 1 1 0
2362635.jpg,1,what is walking on the grass,grass,1 1 1 1 1 0
2372159.jpg,1,what is designed underneath the clock,clock,1 1 1 1 1 0
2415258.jpg,2,what do the sheep have on top of the head,,1 1 1 1 1 1 1 1 1 1
1805.jpg,1,what color is the mesh part of the fence,fence,1 1 1 1 1 1 1 1 0
2370308.jpg,2,what is the man wearing to keep warm,,1 1 1 1 1 1 1 1
2395536.jpg,2,what is in the snow,,1 1 1 1 1
2361739.jpg,1,what is on the window,window,1 1 1 1 0
2408404.jpg,2,what are the men doing,,1 1 1 1 1
2318768.jpg,1,what is the pattern on the person pants,pants,1 1 1 1 1 1 1 0
2358136.jpg,2,where is the plate,,1 1 1 1
2331796.jpg,1,where are the carrots,carrots,1 1 1 0
2372726.jpg,2,what is the man wearing,,1 1 1 1 1
2413789.jpg,1,what is the man holding,man,1 1 1 0 1
2382929.jpg,1,what kind of soda is beside the monitor,soda,1 1 1 0 1 1 1 1
2396142.jpg,2,where is the man,,1 1 1 1
2406822.jpg,1,what is the white bird standing in,bird,1 1 1 1 0 1 1
2376720.jpg,1,where is the otter,otter,1 1 1 0
2339521.jpg,1,what color is the body of the plane,plane,1 1 1 1 1 1 1 0
2358223.jpg,2,what is the woman in the hat in the foreground wearing,,1 1 1 1 1 1 1 1 1 1 1
2366124.jpg,2,what is above the train,,1 1 1 1 1
2362388.jpg,1,how many horses are there,horses,1 1 0 1 1
4639.jpg,1,what is plugged into the wall,wall,1 1 1 1 1 0
2391008.jpg,2,what is the table runner's color,,1 1 1 1 1 1
2348264.jpg,2,why are the vases on top of the counter,,1 1 1 1 1 1 1 1 1
2363859.jpg,2,what is the red vegetable on the pizza,,1 1 1 1 1 1 1 1
2404080.jpg,2,what time of day does the shadow represent,,1 1 1 1 1 1 1 1
2375145.jpg,1,what is on the floor,floor,1 1 1 1 0
2386336.jpg,1,what color is the frisbee,frisbee,1 1 1 1 0
2369484.jpg,1,where is the pizza,pizza,1 1 1 0
2407492.jpg,2,what color is the out of bounds area of the court,,1 1 1 1 1 1 1 1 1 1 1
2363859.jpg,2,where is the box,,1 1 1 1
2381680.jpg,2,what is this person wearing on his head,,1 1 1 1 1 1 1 1
2397622.jpg,1,who is walking near the motorcycles,motorcycles,1 1 1 1 1 0
2372618.jpg,2,what is reflected in the glass,,1 1 1 1 1 1
2386217.jpg,1,what is the man wearing,man,1 1 1 0 1
2364047.jpg,2,what is on the nightstand,,1 1 1 1 1
2405410.jpg,2,where is a potato,,1 1 1 1
2371247.jpg,2,what is the girl doing,,1 1 1 1 1
2415329.jpg,1,where was the cat laying,cat,1 1 1 0 1
2353773.jpg,2,who is sitting on the bench,,1 1 1 1 1 1
2366781.jpg,2,where is the fence,,1 1 1 1
2358412.jpg,1,where is the man in the suit,man,1 1 1 0 1 1 1
2366801.jpg,2,what is the phone color,,1 1 1 1 1
2391791.jpg,2,what is in the white bag,,1 1 1 1 1 1
2359388.jpg,2,what is the woman wearing,,1 1 1 1 1
2339964.jpg,2,where are the cups of juice,,1 1 1 1 1 1
2383832.jpg,2,why is the sand wet,,1 1 1 1 1
2399733.jpg,2,what is the man trying to simulate with banana,,1 1 1 1 1 1 1 1 1
2342436.jpg,2,what are the boats doing,,1 1 1 1 1
2361457.jpg,2,where is the taxi,,1 1 1 1
2410503.jpg,1,how is the water,water,1 1 1 0
2363508.jpg,2,how many shoes are in this picture,,1 1 1 1 1 1 1
2388110.jpg,2,what shape is the clock,,1 1 1 1 1
2395125.jpg,2,"where is the letter ""w"" written",,1 1 1 1 1 1
2371646.jpg,2,what is on the plate,,1 1 1 1 1
2327456.jpg,1,what is the number on the bus,number,1 1 1 0 1 1 1
2321197.jpg,1,where is the light,light,1 1 1 0
2368025.jpg,1,why is the cat there,cat,1 1 1 0 1
2398868.jpg,1,how is the cat positioned under the car,car,1 1 1 1 1 1 1 0
2356692.jpg,1,what is this dog doing,dog,1 1 1 0 1
2404135.jpg,2,what is the floor made of,,1 1 1 1 1 1
2403016.jpg,1,what has a red and white stripe,stripe,1 1 1 1 1 1 0
2344968.jpg,1,what is the dog laying on,dog,1 1 1 0 1 1
2403125.jpg,2,who is wearing a glove,,1 1 1 1 1
2368759.jpg,1,what color is the clock face,clock,1 1 1 1 0 1
2363340.jpg,2,what is that in the background by the window,,1 1 1 1 1 1 1 1 1
2390451.jpg,2,what part of the animal is closest to the camera,,1 1 1 1 1 1 1 1 1 1
2389030.jpg,2,what is on the desk that rings,,1 1 1 1 1 1 1
2405568.jpg,2,what are on the pillar,,1 1 1 1 1
1170.jpg,1,why is he wearing a helmet,helmet,1 1 1 1 1 0
2323231.jpg,1,who has on blue shirt,shirt,1 1 1 1 0
2416171.jpg,1,who is wearing a blue and white apron,apron,1 1 1 1 1 1 1 0
2354252.jpg,1,what shade of color is the bear,bear,1 1 1 1 1 1 0
2160.jpg,1,how many elephants are in the picture,elephants,1 1 0 1 1 1 1
2354595.jpg,2,where is man,,1 1 1
2413334.jpg,1,what are the people in the cart doing,cart,1 1 1 1 1 1 0 1
2407856.jpg,1,what is the table made of,table,1 1 1 0 1 1
2374579.jpg,2,what is on the player's head,,1 1 1 1 1 1
2388397.jpg,2,what is license on red bus,,1 1 1 1 1 1
2406693.jpg,1,what is on the ground,ground,1 1 1 1 0
2374676.jpg,2,what is the woman standing up holding on to,,1 1 1 1 1 1 1 1 1
2378205.jpg,1,how many people are changing a tire,people,1 1 0 1 1 1 1
61533.jpg,2,what is the main color of the person's skirt,,1 1 1 1 1 1 1 1 1
1160081.jpg,1,what does the graffiti on the stop sign say,sign,1 1 1 1 1 1 1 0 1
2409695.jpg,2,what is the long silver object on top of the television,,1 1 1 1 1 1 1 1 1 1 1
2396889.jpg,2,where is the orange tray,,1 1 1 1 1
2377598.jpg,2,what hand holds the peeled banana,,1 1 1 1 1 1
2324533.jpg,1,what is topping the pancakes,pancakes,1 1 1 1 0
2340257.jpg,1,what is the person holding,person,1 1 1 0 1
2344758.jpg,2,what color is the net,,1 1 1 1 1
2387648.jpg,2,how are the metal bands used around pole,,1 1 1 1 1 1 1 1
2396669.jpg,2,what is the pizza pan on top of,,1 1 1 1 1 1 1 1
2403163.jpg,2,who is in the kitchen,,1 1 1 1 1
1592012.jpg,1,what color is the plane,plane,1 1 1 1 0
2318783.jpg,1,what color is the boat,boat,1 1 1 1 0
2406823.jpg,1,what is the main color of the clouds,clouds,1 1 1 1 1 1 1 0
2386791.jpg,1,what is the man wearing on his face,man,1 1 1 0 1 1 1 1
2408160.jpg,1,what color is the building on the left,building,1 1 1 1 0 1 1 1
2317630.jpg,1,what color is the double line on the left,line,1 1 1 1 1 0 1 1 1
2328034.jpg,2,what is the man with cap holding,,1 1 1 1 1 1 1
2338177.jpg,1,what color is the shirt of the boy on the right,boy,1 1 1 1 1 1 1 0 1 1 1
1791.jpg,1,what's the man holding,man,1 1 0 1
2371750.jpg,1,how much pizza slices are in the box,box,1 1 1 1 1 1 1 0
2345681.jpg,2,how many players are on the field,,1 1 1 1 1 1 1
2411151.jpg,2,how many pictures are visible on the walls,,1 1 1 1 1 1 1 1
2378038.jpg,1,where is the ambulance parked,ambulance,1 1 1 0 1
2412997.jpg,2,what color is the dog on the right,,1 1 1 1 1 1 1 1
2411424.jpg,2,where is the plane going,,1 1 1 1 1
2390999.jpg,2,what race is the person in the picture,,1 1 1 1 1 1 1 1
2375797.jpg,2,why is the man dragging the hand in the water,,1 1 1 1 1 1 1 1 1 1
2348941.jpg,2,what color are the bananas,,1 1 1 1 1
2358701.jpg,2,what is the primary color of the fence,,1 1 1 1 1 1 1 1
61533.jpg,2,what is the woman doing,,1 1 1 1 1
2389705.jpg,1,what is the salad being held in,salad,1 1 1 0 1 1 1
2367209.jpg,2,what hand is the umbrella in,,1 1 1 1 1 1
2389311.jpg,2,where are the horses,,1 1 1 1
2386866.jpg,1,how do people evacuate the toilet,toilet,1 1 1 1 1 0
2406485.jpg,2,what is the dog inside,,1 1 1 1 1
2414596.jpg,2,what is the person holding the bat doing,,1 1 1 1 1 1 1 1
2388739.jpg,1,how many elephants are there,elephants,1 1 0 1 1
2320264.jpg,1,why is the room disorganised,room,1 1 1 0 1
1159821.jpg,1,where is the man standing,man,1 1 1 0 1
2400589.jpg,2,what is next to the church,,1 1 1 1 1 1
2326378.jpg,2,who is shaving the sheep,,1 1 1 1 1
2379671.jpg,1,what is standing behind a large clock,clock,1 1 1 1 1 1 0
2339429.jpg,1,what is on the table,table,1 1 1 1 0
2408169.jpg,2,how is the motorcycle,,1 1 1 1
2410380.jpg,2,what is the grass growing in,,1 1 1 1 1 1
2396961.jpg,2,how is the sky colored,,1 1 1 1 1
2389538.jpg,2,where is the darkest colored water,,1 1 1 1 1 1
2345418.jpg,1,where are the candles,candles,1 1 1 0
2349258.jpg,1,what is the woman wearing,woman,1 1 1 0 1
2404322.jpg,2,what direction is the cow facing,,1 1 1 1 1 1
2370819.jpg,1,what is in the background,background,1 1 1 1 0
2365333.jpg,2,what is the cake sitting on,,1 1 1 1 1 1
2402547.jpg,1,what is behind the bed,bed,1 1 1 1 0
2331308.jpg,2,what kind of stove is in the photo,,1 1 1 1 1 1 1 1
2367801.jpg,1,where is the electrical pole,pole,1 1 1 1 0
2366511.jpg,1,what is the white tubes on the building,building,1 1 1 1 1 1 1 0
2390729.jpg,1,what is the man riding on the dock,man,1 1 1 0 1 1 1 1
2361550.jpg,1,what is the large body of water,water,1 1 1 1 1 1 0
2346785.jpg,2,where is the elephant,,1 1 1 1
2354407.jpg,1,where is the boy,boy,1 1 1 0
2362624.jpg,2,what is the woman playing,,1 1 1 1 1
2342677.jpg,1,what is the woman holding in her hand,hand,1 1 1 1 1 1 1 0
2392624.jpg,2,who has the spots,,1 1 1 1
2341968.jpg,2,what color is the grass,,1 1 1 1 1
2371677.jpg,2,where is the cake,,1 1 1 1
2376738.jpg,2,what is the boy wearing,,1 1 1 1 1
2361554.jpg,1,what is next to the big teddy bear,teddy,1 1 1 1 1 1 0 1
2389329.jpg,1,where is the bus route destination,bus,1 1 1 0 1 1
2345204.jpg,2,what kind of sauce is on the plate,,1 1 1 1 1 1 1 1
2376808.jpg,2,why is the man holding the glider,,1 1 1 1 1 1 1
2393208.jpg,2,where is the light located,,1 1 1 1 1
2350812.jpg,1,how many dogs do you see,dogs,1 1 0 1 1 1
2332304.jpg,1,how many buses are in the picture,buses,1 1 0 1 1 1 1
2410767.jpg,2,who is stooped over behind the batter,,1 1 1 1 1 1 1
2373620.jpg,2,how is the man standing,,1 1 1 1 1
2338709.jpg,1,what is the man touching,man,1 1 1 0 1
2414968.jpg,2,who is in the blue jacket,,1 1 1 1 1 1
2350988.jpg,1,what is growing along the building,building,1 1 1 1 1 0
2339943.jpg,1,what color is the girls shirt,shirt,1 1 1 1 1 0
2412523.jpg,2,what kind of weather is the woman in,,1 1 1 1 1 1 1 1
2375794.jpg,2,where is the white cow,,1 1 1 1 1
2374821.jpg,2,where do the pilots look out of the plane,,1 1 1 1 1 1 1 1 1
2406556.jpg,2,what are the boys doing,,1 1 1 1 1
2376001.jpg,2,what are the bowls sitting on,,1 1 1 1 1 1
2350642.jpg,1,what is the name on the train,train,1 1 1 1 1 1 0
2363526.jpg,2,who has white hair,,1 1 1 1
150404.jpg,2,what is on the side of the train,,1 1 1 1 1 1 1 1
2395094.jpg,1,what type of wood is in front of the doorway,wood,1 1 1 0 1 1 1 1 1 1
2327943.jpg,1,what is white under the vase,vase,1 1 1 1 1 0
2387205.jpg,1,where is the banana,banana,1 1 1 0
2332509.jpg,1,what color is the snow,snow,1 1 1 1 0
2347906.jpg,2,how many people are on the dock,,1 1 1 1 1 1 1
2411306.jpg,2,what is facing the desk,,1 1 1 1 1
2329620.jpg,2,how many people are wearing long pants,,1 1 1 1 1 1 1
2408169.jpg,2,what is the main color of the motorcycle,,1 1 1 1 1 1 1 1
2405087.jpg,2,what size is the grass,,1 1 1 1 1
2398009.jpg,2,who inspired the type of numbers on the clock,,1 1 1 1 1 1 1 1 1
2407148.jpg,2,how many people are shown,,1 1 1 1 1
2374443.jpg,2,who is on the bed,,1 1 1 1 1
2390121.jpg,2,who is sitting on the bench,,1 1 1 1 1 1
2342808.jpg,1,what color is the car,car,1 1 1 1 0
2370308.jpg,2,who is to the right of the old lady,,1 1 1 1 1 1 1 1 1
3430.jpg,1,where are the glasses,glasses,1 1 1 0
2388721.jpg,1,why is the cat on the blanket,blanket,1 1 1 1 1 1 0
2334567.jpg,1,what color is the fruit,fruit,1 1 1 1 0
2382847.jpg,1,what kind of bus is this,bus,1 1 1 0 1 1
2414828.jpg,1,what room is shown,room,1 0 1 1
2343730.jpg,1,where is the jet headed,jet,1 1 1 0 1
2375080.jpg,1,what is the man doing,man,1 1 1 0 1
2409538.jpg,1,what is on the wall above the tv,wall,1 1 1 1 0 1 1 1
4171.jpg,1,what is on the plate,plate,1 1 1 1 0
2414920.jpg,2,what is shown near the pole,,1 1 1 1 1 1
1159946.jpg,1,what color are the bananas,bananas,1 1 1 1 0
2394902.jpg,2,what is the beer in,,1 1 1 1 1
2414051.jpg,2,what is the plate color,,1 1 1 1 1
2351424.jpg,2,what color is the shirt of the person with the elephants,,1 1 1 1 1 1 1 1 1 1 1
2350774.jpg,1,where is the bowl,bowl,1 1 1 0
2322386.jpg,1,what direction is the man looking,man,1 1 1 1 0 1
2403711.jpg,1,what is the woman doing at the sink,woman,1 1 1 0 1 1 1 1
2372656.jpg,2,what is behind the skateboarder,,1 1 1 1 1
2404977.jpg,2,what kind of weather is the man dressed for,,1 1 1 1 1 1 1 1 1
2379869.jpg,1,what shape is the plate,plate,1 1 1 1 0
2412092.jpg,2,what are the people doing,,1 1 1 1 1
2392811.jpg,1,what is the boat in,boat,1 1 1 0 1
2349124.jpg,1,what is the man doing,man,1 1 1 0 1
1191.jpg,1,what is the man doing,man,1 1 1 0 1
2366130.jpg,2,where is there a napkin,,1 1 1 1 1
1159925.jpg,1,what color is the dog,dog,1 1 1 1 0
2321539.jpg,1,who is wearing shorts,shorts,1 1 1 0
2369859.jpg,2,what are on the wall around the tub,,1 1 1 1 1 1 1 1
2392257.jpg,2,what is the boat,,1 1 1 1
2376897.jpg,2,who is holding a white bag,,1 1 1 1 1 1
2380329.jpg,2,what color is the grass,,1 1 1 1 1
2374676.jpg,2,what color is the wall,,1 1 1 1 1
2391924.jpg,2,where is the surfboard,,1 1 1 1
2369700.jpg,2,what is in the coffee,,1 1 1 1 1
2366836.jpg,1,what is snow covering,snow,1 1 0 1
2394828.jpg,2,where is the man,,1 1 1 1
2340343.jpg,1,what is the woman standing on,woman,1 1 1 0 1 1
2407435.jpg,2,what color is the dog's leash,,1 1 1 1 1 1
2396057.jpg,2,what is printed on the red sign,,1 1 1 1 1 1 1
2400206.jpg,1,what color might this dog be considered,dog,1 1 1 1 0 1 1
2389413.jpg,1,what color is the paddle,paddle,1 1 1 1 0
2325269.jpg,1,who is sitting on the clock tower,tower,1 1 1 1 1 1 0
2349195.jpg,1,what is behind the water,water,1 1 1 1 0
2405783.jpg,2,what are the giraffes doing,,1 1 1 1 1
2329096.jpg,1,where is a stack of white paper,paper,1 1 1 1 1 1 0
2391445.jpg,2,what type of computer is the black laptop,,1 1 1 1 1 1 1 1
2320394.jpg,1,how many people are in the photo,people,1 1 0 1 1 1 1
2380544.jpg,1,where is the window,window,1 1 1 0
2334426.jpg,2,where is the banner attached,,1 1 1 1 1
713929.jpg,1,what is lit on the motorcycle,motorcycle,1 1 1 1 1 0
2396331.jpg,2,where is the window,,1 1 1 1
2402584.jpg,1,what color is the woman's hair,hair,1 1 1 1 1 0
2376189.jpg,2,what is on the baby,,1 1 1 1 1
2356569.jpg,1,what color is this person's skirt,skirt,1 1 1 1 1 0
2371260.jpg,2,who has bare legs,,1 1 1 1
2389855.jpg,2,how is the sky,,1 1 1 1
2404326.jpg,2,who is on the motorcycle,,1 1 1 1 1
2411786.jpg,2,what type of shorts does the man with the frisbee have on,,1 1 1 1 1 1 1 1 1 1 1 1
2377307.jpg,1,what type of meat is on the small saucer,saucer,1 1 1 1 1 1 1 1 0
2406603.jpg,1,what is on the bed,bed,1 1 1 1 0
2366054.jpg,2,what color is the cookie,,1 1 1 1 1
2415799.jpg,2,why are people standing on the snow,,1 1 1 1 1 1 1
2402248.jpg,1,what is the boy with the yellow cleats doing,boy,1 1 1 0 1 1 1 1 1
2351699.jpg,2,what color is the hand soap,,1 1 1 1 1 1
2338789.jpg,1,what breed of dog is shown,dog,1 1 1 0 1 1
1592819.jpg,1,what is the zebra eating,zebra,1 1 1 0 1
2411543.jpg,2,where are the clouds,,1 1 1 1
2373625.jpg,2,what color is the ground,,1 1 1 1 1
2402984.jpg,2,what is together 4 in a row,,1 1 1 1 1 1 1
2393908.jpg,1,what is the cat laying on,cat,1 1 1 0 1 1
2394524.jpg,2,what part of the people are touching,,1 1 1 1 1 1 1
2367220.jpg,1,what is on the bed,bed,1 1 1 1 0
2415119.jpg,2,what color is the table,,1 1 1 1 1
1159557.jpg,1,what is the bird doing,bird,1 1 1 0 1
2388844.jpg,2,what color is the girl's skirt,,1 1 1 1 1 1
2374488.jpg,2,what is the girl standing on,,1 1 1 1 1 1
2321580.jpg,1,what are the walls in the shower made of,shower,1 1 1 1 1 1 0 1 1
2381402.jpg,1,how many boys on the field,field,1 1 1 1 1 0
2383162.jpg,1,how dirty is the bed,bed,1 1 1 1 0
150464.jpg,2,where is the bike going,,1 1 1 1 1
2369181.jpg,2,what color is the broccoli,,1 1 1 1 1
2411308.jpg,2,what color is the man's shirt,,1 1 1 1 1 1
2356428.jpg,1,what type of table are the trains on,table,1 1 1 0 1 1 1 1
2406129.jpg,2,what color is the surfboard,,1 1 1 1 1
2339345.jpg,1,who is taking the picture,picture,1 1 1 1 0
2352559.jpg,1,what color is the wall,wall,1 1 1 1 0
2319285.jpg,1,where is the kite in the picture,kite,1 1 1 0 1 1 1
2398461.jpg,2,what type of knife is shown,,1 1 1 1 1 1
2361454.jpg,2,what shade is the floor,,1 1 1 1 1
2369018.jpg,2,what type of pants is the boy wearing,,1 1 1 1 1 1 1 1
2360841.jpg,1,how are the clothes,clothes,1 1 1 0
2356694.jpg,1,what is the man working on,man,1 1 1 0 1 1
2407071.jpg,1,how many baby giraffes are in the picture,giraffes,1 1 1 0 1 1 1 1
2394029.jpg,1,where is the train,train,1 1 1 0
2372439.jpg,2,where is the fan,,1 1 1 1
2364568.jpg,1,what is the floor made of,floor,1 1 1 0 1 1
2411456.jpg,2,who is wearing brown sandals,,1 1 1 1 1
2369332.jpg,2,where is the green bag,,1 1 1 1 1
2416978.jpg,2,where is the fork,,1 1 1 1
2322992.jpg,1,how many boxes are on the table,table,1 1 1 1 1 1 0
2340480.jpg,1,what encases the ramp,ramp,1 1 1 0
2392280.jpg,1,what is hanging on the wall above the sink,sink,1 1 1 1 1 1 1 1 0
2346095.jpg,1,how is the sky,sky,1 1 1 0
2318691.jpg,1,where are the leaves,leaves,1 1 1 0
2392676.jpg,2,what is to the right of the bed,,1 1 1 1 1 1 1 1
2352594.jpg,1,where is the bat,bat,1 1 1 0
2375590.jpg,1,how is the photo,photo,1 1 1 0
2346114.jpg,1,what is the man riding,man,1 1 1 0 1
2373911.jpg,2,what is the man holding,,1 1 1 1 1
2403566.jpg,1,what color is the flag,flag,1 1 1 1 0
2364125.jpg,1,what is behind the stop sign,sign,1 1 1 1 1 0
4228.jpg,1,what color are the cows,cows,1 1 1 1 0
2416671.jpg,1,why is there a drain,drain,1 1 1 1 0
2375680.jpg,1,what color is the water,water,1 1 1 1 0
2358167.jpg,2,what is wearing the skimpy costumes,,1 1 1 1 1 1
2321182.jpg,2,what is behind the giraffe,,1 1 1 1 1
2403606.jpg,1,what is the statue of,statue,1 1 1 0 1
2329556.jpg,1,what color are the flowers,flowers,1 1 1 1 0
691.jpg,1,what color is the bed,bed,1 1 1 1 0
2408002.jpg,2,why is the man holding a frisbee,,1 1 1 1 1 1 1
2396662.jpg,1,who is holding a bat,bat,1 1 1 1 0
1310.jpg,1,who is the man in the black jacket looking at,man,1 1 1 0 1 1 1 1 1 1
2361350.jpg,1,what is covering the ground,ground,1 1 1 1 0
2348681.jpg,2,how many chopsticks are on the closest table,,1 1 1 1 1 1 1 1
2323999.jpg,1,what shade are the birds,birds,1 1 1 1 0
2403125.jpg,2,who is behind the batter,,1 1 1 1 1
4721.jpg,1,where is the giraffe with the lowest head,giraffe,1 1 1 0 1 1 1 1
2350629.jpg,1,what does the shirt have,shirt,1 1 1 0 1
2341048.jpg,1,what is the man doing,man,1 1 1 0 1
2342730.jpg,1,what kind of rug,rug,1 1 1 0
2401310.jpg,2,what is coming out of the plane,,1 1 1 1 1 1 1
2374408.jpg,2,what type of bag is shown,,1 1 1 1 1 1
2329309.jpg,1,why are the women standing next to each other,women,1 1 1 0 1 1 1 1 1
2360416.jpg,1,where are the scissors,scissors,1 1 1 0
2412542.jpg,2,how many players can be seen in the dugout,,1 1 1 1 1 1 1 1 1
2399127.jpg,1,where is the cat sleepign,cat,1 1 1 0 1
2410024.jpg,1,where is the cat,cat,1 1 1 0
2368393.jpg,2,what is splashing up from the waves,,1 1 1 1 1 1 1
2402145.jpg,1,what is the table made of,table,1 1 1 0 1 1
2316679.jpg,2,where are the ski poles,,1 1 1 1 1
2331229.jpg,1,what color are the pants,pants,1 1 1 1 0
2396802.jpg,2,what flag is on the plane,,1 1 1 1 1 1
2360917.jpg,2,how is the sky behind the statue,,1 1 1 1 1 1 1
2370900.jpg,2,where is the bike,,1 1 1 1
2341827.jpg,1,what color is the man's turban,turban,1 1 1 1 1 0
2399966.jpg,1,why did the dog wear sweater,dog,1 1 1 0 1 1
2340440.jpg,2,why isn't the bus moving,,1 1 1 1 1
2317234.jpg,2,what color is the table,,1 1 1 1 1
2372821.jpg,2,what is the duck color,,1 1 1 1 1
2400100.jpg,2,what direction is the trunk facing,,1 1 1 1 1 1
2351312.jpg,1,what connects the plane to the airport,airport,1 1 1 1 1 1 0
2381938.jpg,2,how many cars are behind the bus,,1 1 1 1 1 1 1
2361891.jpg,2,what are spread besides the train tracks,,1 1 1 1 1 1 1
2386271.jpg,1,what color is the plate,plate,1 1 1 1 0
2376712.jpg,1,what blanket is the boy lying on,boy,1 1 1 1 0 1 1
2341613.jpg,1,what is in the wallet,wallet,1 1 1 1 0
2400571.jpg,1,how many sheep are there,sheep,1 1 0 1 1
2337461.jpg,1,why people eat donuts,donuts,1 1 1 0
2365189.jpg,2,what is sitting on the desk next to the lamp,,1 1 1 1 1 1 1 1 1 1
2411087.jpg,1,who is in the water,water,1 1 1 1 0
2359065.jpg,2,who is flying a kite,,1 1 1 1 1
3254.jpg,1,what is the woman wearing,woman,1 1 1 0 1
2406693.jpg,2,how many windows does the front of the bus have,,1 1 1 1 1 1 1 1 1 1
285833.jpg,1,what is the mirror most likely attached to,mirror,1 1 1 0 1 1 1 1
2390641.jpg,2,what is happening to the cheese,,1 1 1 1 1 1
2405175.jpg,2,who is the woman on the billboard,,1 1 1 1 1 1 1
2371677.jpg,2,what is the topping on the cake,,1 1 1 1 1 1 1
2335622.jpg,1,what is on the head of a person,on,1 1 0 1 1 1 1 1
2321347.jpg,1,what is the structure behind the hearse,hearse,1 1 1 1 1 1 0
2397794.jpg,2,what is on the desk,,1 1 1 1 1
2402609.jpg,1,what color are all of the men's hair,hair,1 1 1 1 1 1 1 0
2389516.jpg,2,what color is the plane,,1 1 1 1 1
2358701.jpg,2,what is being eaten by cows,,1 1 1 1 1 1
2388733.jpg,2,where is the house in relation to the trees in front or behind,,1 1 1 1 1 1 1 1 1 1 1 1 1
2399274.jpg,1,what is the cabinet made of,cabinet,1 1 1 0 1 1
2327371.jpg,1,what is white and laying on the floor,floor,1 1 1 1 1 1 1 0
2404675.jpg,2,where is the window,,1 1 1 1
2320404.jpg,1,who is driving the truck,truck,1 1 1 1 0
2318170.jpg,1,what color is the tree in the background,tree,1 1 1 1 0 1 1 1
2378951.jpg,1,what is the dog about to catch,dog,1 1 1 0 1 1 1
2361978.jpg,2,what are in the cabinet,,1 1 1 1 1
2406901.jpg,2,what color is his shirt,,1 1 1 1 1
2401606.jpg,1,where is the longest trail of white smoke,smoke,1 1 1 1 1 1 1 0
2399510.jpg,1,how many people do you see,people,1 1 0 1 1 1
2409138.jpg,2,where is a mirror,,1 1 1 1
2390923.jpg,1,what is on the water,water,1 1 1 1 0
2398671.jpg,2,what color is the suitcase,,1 1 1 1 1
2404223.jpg,1,what color is the wall behind the toilet,wall,1 1 1 1 0 1 1 1
2330688.jpg,1,what color symbol is on the power button,button,1 1 1 1 1 1 1 0
2362138.jpg,1,how is the vase looks like,vase,1 1 1 0 1 1
