,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,answer,image_filename,image_id,image_index,image_url,qa_id,question,question_error,question_error_closest_match,question_error_correction,question_error_correction_answer,question_error_new_question,question_is_premise_true
4029,4029,4029,126,126,126,Black.,2376658.jpg,2320075,98263,https://cs.stanford.edu/people/rak248/VG_100K/2320075.jpg,366306,What color is the man's hat?,,,,,,
4030,4030,4030,127,127,127,Sleeping.,2365506.jpg,2320075,98263,https://cs.stanford.edu/people/rak248/VG_100K/2320075.jpg,1743146,What is the man doing?,,,,,,
4031,4031,4031,128,128,128,White.,2320856.jpg,2320075,98263,https://cs.stanford.edu/people/rak248/VG_100K/2320075.jpg,889504,What color are the plates?,,,,,,
4032,4032,4032,129,129,129,Flower.,2341630.jpg,2320027,98308,https://cs.stanford.edu/people/rak248/VG_100K/2320027.jpg,714141,What is the picture of?,,,,,,
4033,4033,4033,130,130,130,To hit the ball.,2372648.jpg,2320027,98308,https://cs.stanford.edu/people/rak248/VG_100K/2320027.jpg,1889424,Why is the boy holding a bat?,,,,,,
4034,4034,4034,131,131,131,Rocks.,2362207.jpg,2320027,98308,https://cs.stanford.edu/people/rak248/VG_100K/2320027.jpg,1676598,What is in the water?,,,,,,
4035,4035,4035,132,132,132,Trees.,2345199.jpg,2319988,98345,https://cs.stanford.edu/people/rak248/VG_100K/2319988.jpg,391471,What is green?,,,,,,
4036,4036,4036,133,133,133,Silver.,2394357.jpg,2319988,98345,https://cs.stanford.edu/people/rak248/VG_100K/2319988.jpg,416111,What color is the bat?,,,,,,
4037,4037,4037,134,134,134,A paddle.,2341232.jpg,2319988,98345,https://cs.stanford.edu/people/rak248/VG_100K/2319988.jpg,586520,What is the girl holding?,,,,,,
4038,4038,4038,135,135,135,Red and blue.,2411313.jpg,2319986,98347,https://cs.stanford.edu/people/rak248/VG_100K/2319986.jpg,165880,What color are the flags?,,,,,,
4039,4039,4039,136,136,136,Beer.,2367541.jpg,2319986,98347,https://cs.stanford.edu/people/rak248/VG_100K/2319986.jpg,1783299,What does that delivery truck delivery?,,,,,,
4040,4040,4040,137,137,137,Circle.,2388793.jpg,2319986,98347,https://cs.stanford.edu/people/rak248/VG_100K/2319986.jpg,1415233,What geometric pattern is on the rug?,,,,,,
4041,4041,4041,138,138,138,A black and white button down shirt.,2398922.jpg,2319894,98436,https://cs.stanford.edu/people/rak248/VG_100K/2319894.jpg,1527794,What is on the man's torso?,,,,,,
4042,4042,4042,139,139,139,Bananas.,2372259.jpg,2319894,98436,https://cs.stanford.edu/people/rak248/VG_100K/2319894.jpg,1880840,What fruit is in a bunch?,,,,,,
4043,4043,4043,140,140,140,On the counter.,2371194.jpg,2319894,98436,https://cs.stanford.edu/people/rak248/VG_100K/2319894.jpg,498626,Where is the red planter?,,,,,,
4044,4044,4044,141,141,141,At the bottom of a hill.,2395452.jpg,2319747,98579,https://cs.stanford.edu/people/rak248/VG_100K/2319747.jpg,1384730,Where are the dark green trees?,,,,,,
4045,4045,4045,142,142,142,Dirt lot.,2400467.jpg,2319747,98579,https://cs.stanford.edu/people/rak248/VG_100K/2319747.jpg,731046,What are the buses in?,,,,,,
4046,4046,4046,143,143,143,2.,2405296.jpg,2319747,98579,https://cs.stanford.edu/people/rak248/VG_100K/2319747.jpg,1157295,How many glasses can you see?,,,,,,
4047,4047,4047,144,144,144,A saddle.,2377678.jpg,2319628,98689,https://cs.stanford.edu/people/rak248/VG_100K/2319628.jpg,1988763,What is on the horse's back?,,,,,,
4048,4048,4048,145,145,145,The tires are black.,2411571.jpg,2319628,98689,https://cs.stanford.edu/people/rak248/VG_100K/2319628.jpg,1332423,What does the tire look like?,,,,,,
4049,4049,4049,146,146,146,Red.,2379169.jpg,2319628,98689,https://cs.stanford.edu/people/rak248/VG_100K/2319628.jpg,620122,What color is the table?,,,,,,
4050,4050,4050,147,147,147,The wood table.,2375022.jpg,2319615,98702,https://cs.stanford.edu/people/rak248/VG_100K/2319615.jpg,1938202,What is filled with clothes?,,,,,,
4051,4051,4051,148,148,148,During the day.,2400699.jpg,2319615,98702,https://cs.stanford.edu/people/rak248/VG_100K/2319615.jpg,347069,When was the picture taken?,,,,,,
4052,4052,4052,149,149,149,Daytime.,2375570.jpg,2319615,98702,https://cs.stanford.edu/people/rak248/VG_100K/2319615.jpg,686992,When was this picture taken?,,,,,,
4053,4053,4053,150,150,150,White and black.,2359743.jpg,2319608,98709,https://cs.stanford.edu/people/rak248/VG_100K/2319608.jpg,251852,What color is the stuffed animal panda?,,,,,,
4054,4054,4054,151,151,151,Cat scratching post.,2409848.jpg,2319608,98709,https://cs.stanford.edu/people/rak248/VG_100K/2319608.jpg,1091099,What is behind the cat?,,,,,,
4055,4055,4055,152,152,152,On the side of the road.,2366872.jpg,2319608,98709,https://cs.stanford.edu/people/rak248/VG_100K/2319608.jpg,1770281,Where is the car parked?,,,,,,
4056,4056,4056,153,153,153,Clear.,2375126.jpg,2319493,98821,https://cs.stanford.edu/people/rak248/VG_100K/2319493.jpg,751325,How is the photo?,,,,,,
4057,4057,4057,154,154,154,A row of lights on ground.,2363599.jpg,2319493,98821,https://cs.stanford.edu/people/rak248/VG_100K/2319493.jpg,1704915,What is lit up?,,,,,,
4058,4058,4058,155,155,155,Sign says so.,2361652.jpg,2319493,98821,https://cs.stanford.edu/people/rak248/VG_100K/2319493.jpg,1665893,How would someone know that road work is ahead?,,,,,,
4059,4059,4059,156,156,156,Wooden table.,2367259.jpg,2319471,98841,https://cs.stanford.edu/people/rak248/VG_100K/2319471.jpg,1777422,What are the items sitting on?,,,,,,
4060,4060,4060,157,157,157,Old man's hand.,2415248.jpg,2319471,98841,https://cs.stanford.edu/people/rak248/VG_100K/2319471.jpg,1040508,Where is the bag?,,,,,,
4061,4061,4061,158,158,158,None.,2344888.jpg,2319471,98841,https://cs.stanford.edu/people/rak248/VG_100K/2319471.jpg,647555,How many people are there?,,,,,,
4062,4062,4062,159,159,159,On the side of the car.,2407740.jpg,2319461,98851,https://cs.stanford.edu/people/rak248/VG_100K/2319461.jpg,1044792,Where is the mirror needing adjustment?,,,,,,
4063,4063,4063,160,160,160,Fruit market.,2370081.jpg,2319461,98851,https://cs.stanford.edu/people/rak248/VG_100K/2319461.jpg,1835837,Where was the photo taken?,,,,,,
4064,4064,4064,161,161,161,Blue.,2405807.jpg,2319461,98851,https://cs.stanford.edu/people/rak248/VG_100K/2319461.jpg,209932,What color is painted on the wall?,,,,,,
4065,4065,4065,162,162,162,In telephone booth.,2408191.jpg,2319361,98948,https://cs.stanford.edu/people/rak248/VG_100K/2319361.jpg,1054478,Where is a man?,,,,,,
4066,4066,4066,163,163,163,Grass.,2368324.jpg,2319361,98948,https://cs.stanford.edu/people/rak248/VG_100K/2319361.jpg,1800139,What is light brown and green?,,,,,,
4067,4067,4067,164,164,164,3.,2367912.jpg,2319361,98948,https://cs.stanford.edu/people/rak248/VG_100K/2319361.jpg,1791187,What number of men are shown?,,,,,,
4068,4068,4068,165,165,165,White.,2408606.jpg,2319309,98997,https://cs.stanford.edu/people/rak248/VG_100K/2319309.jpg,1063650,What color are the plates?,,,,,,
4069,4069,4069,166,166,166,A fork.,2400143.jpg,2319309,98997,https://cs.stanford.edu/people/rak248/VG_100K/2319309.jpg,1215281,What utensil is this?,,,,,,
4070,4070,4070,167,167,167,Bench.,2370936.jpg,2319309,98997,https://cs.stanford.edu/people/rak248/VG_100K/2319309.jpg,1852946,What object is gray?,,,,,,
4071,4071,4071,168,168,168,On the top shelf.,2317049.jpg,2319066,99233,https://cs.stanford.edu/people/rak248/VG_100K/2319066.jpg,919957,Where is the juice?,,,,,,
4072,4072,4072,169,169,169,One.,2406171.jpg,2319066,99233,https://cs.stanford.edu/people/rak248/VG_100K/2319066.jpg,1177510,How many cats are there?,,,,,,
4073,4073,4073,170,170,170,A man with 28 on his shirt.,2383063.jpg,2319066,99233,https://cs.stanford.edu/people/rak248/VG_100K/2319066.jpg,233192,Who is standing under the banner?,,,,,,
4074,4074,4074,171,171,171,Woman in the middle.,2334268.jpg,2319037,99260,https://cs.stanford.edu/people/rak248/VG_100K/2319037.jpg,656031,Who is wearing red?,,,,,,
4075,4075,4075,172,172,172,To keep warm.,2409891.jpg,2319037,99260,https://cs.stanford.edu/people/rak248/VG_100K/2319037.jpg,1092101,Why is the puppy under a blanket?,,,,,,
4076,4076,4076,173,173,173,"Blue, pink, and yellow.",2319084.jpg,2319037,99260,https://cs.stanford.edu/people/rak248/VG_100K/2319037.jpg,903679,What color is the sky in the picture?,,,,,,
4077,4077,4077,174,174,174,On wall.,2389380.jpg,2319032,99265,https://cs.stanford.edu/people/rak248/VG_100K/2319032.jpg,1418191,Where is the poster?,,,,,,
4078,4078,4078,175,175,175,Green.,2336651.jpg,2319032,99265,https://cs.stanford.edu/people/rak248/VG_100K/2319032.jpg,718121,What color are the tree leaves?,,,,,,
4079,4079,4079,176,176,176,Green.,2410472.jpg,2319032,99265,https://cs.stanford.edu/people/rak248/VG_100K/2319032.jpg,1103979,What color is the grass?,,,,,,
4080,4080,4080,177,177,177,On the train.,2376793.jpg,2318954,99340,https://cs.stanford.edu/people/rak248/VG_100K/2318954.jpg,1973710,Where are windows?,,,,,,
4081,4081,4081,178,178,178,Pawn shop.,2386825.jpg,2318954,99340,https://cs.stanford.edu/people/rak248/VG_100K/2318954.jpg,805959,What does the sign in the middle say?,,,,,,
4082,4082,4082,179,179,179,A mouth.,2411063.jpg,2318954,99340,https://cs.stanford.edu/people/rak248/VG_100K/2318954.jpg,1321887,Where is the electric toothbrush?,,,,,,
4083,4083,4083,180,180,180,1.,2384145.jpg,2318936,99357,https://cs.stanford.edu/people/rak248/VG_100K/2318936.jpg,808104,How many time date stamps are there?,,,,,,
4084,4084,4084,181,181,181,Metal.,2392397.jpg,2318936,99357,https://cs.stanford.edu/people/rak248/VG_100K/2318936.jpg,1368049,What are the table legs made of?,,,,,,
4085,4085,4085,182,182,182,Hanging from the roof.,2376060.jpg,2318936,99357,https://cs.stanford.edu/people/rak248/VG_100K/2318936.jpg,1958785,Where is the gold chandelier?,,,,,,
4086,4086,4086,183,183,183,Middle of pole.,2388170.jpg,2318858,99432,https://cs.stanford.edu/people/rak248/VG_100K/2318858.jpg,1474901,Where on the traffic light pole is the traffic sign posted?,,,,,,
4087,4087,4087,184,184,184,Plates.,2401475.jpg,2318858,99432,https://cs.stanford.edu/people/rak248/VG_100K/2318858.jpg,1244877,What has a red and black stripe?,,,,,,
4088,4088,4088,185,185,185,On dog's neck.,61605.jpg,2318858,99432,https://cs.stanford.edu/people/rak248/VG_100K/2318858.jpg,994356,Where is the dog collar?,,,,,,
4089,4089,4089,186,186,186,Two.,2344365.jpg,2318823,99464,https://cs.stanford.edu/people/rak248/VG_100K/2318823.jpg,839926,How many pagodas do you see?,,,,,,
4090,4090,4090,187,187,187,1.,2410284.jpg,2318823,99464,https://cs.stanford.edu/people/rak248/VG_100K/2318823.jpg,174119,How many buses?,,,,,,
4091,4091,4091,188,188,188,A court.,2405899.jpg,2318823,99464,https://cs.stanford.edu/people/rak248/VG_100K/2318823.jpg,209193,Where is the game played?,,,,,,
4092,4092,4092,189,189,189,Black.,2349452.jpg,2318773,99512,https://cs.stanford.edu/people/rak248/VG_100K/2318773.jpg,579974,What color is the sweater?,,,,,,
4093,4093,4093,190,190,190,Traffic jam.,2327490.jpg,2318773,99512,https://cs.stanford.edu/people/rak248/VG_100K/2318773.jpg,725435,What is going on in the picture?,,,,,,
4094,4094,4094,191,191,191,A large brick structure.,2400330.jpg,2318773,99512,https://cs.stanford.edu/people/rak248/VG_100K/2318773.jpg,1219195,What is falling down?,,,,,,
4095,4095,4095,192,192,192,It has power.,2393648.jpg,2318764,99521,https://cs.stanford.edu/people/rak248/VG_100K/2318764.jpg,1565540,Why is the display on the phone on?,,,,,,
4096,4096,4096,193,193,193,A train.,2396933.jpg,2318764,99521,https://cs.stanford.edu/people/rak248/VG_100K/2318764.jpg,1583172,What is the man standing near?,,,,,,
4097,4097,4097,194,194,194,Approximately 7 inches.,2405200.jpg,2318764,99521,https://cs.stanford.edu/people/rak248/VG_100K/2318764.jpg,1155300,What is the length of the animal's tusks?,,,,,,
4098,4098,4098,195,195,195,White and blue bus.,2390036.jpg,2318728,99554,https://cs.stanford.edu/people/rak248/VG_100K/2318728.jpg,1483078,What has several passengers?,,,,,,
4099,4099,4099,196,196,196,One.,2405399.jpg,2318728,99554,https://cs.stanford.edu/people/rak248/VG_100K/2318728.jpg,1159476,How many men are holding a backpack?,,,,,,
4100,4100,4100,197,197,197,Spoon.,2374706.jpg,2318728,99554,https://cs.stanford.edu/people/rak248/VG_100K/2318728.jpg,1931982,What utensil is on the middle plate?,,,,,,
4101,4101,4101,198,198,198,Orange and white.,2411889.jpg,2318650,99630,https://cs.stanford.edu/people/rak248/VG_100K/2318650.jpg,1113234,What color is the Engine?,,,,,,
4102,4102,4102,199,199,199,Female.,2374697.jpg,2318650,99630,https://cs.stanford.edu/people/rak248/VG_100K/2318650.jpg,1931812,What gender is the person walking?,,,,,,
4103,4103,4103,200,200,200,Mud.,2415279.jpg,2318650,99630,https://cs.stanford.edu/people/rak248/VG_100K/2318650.jpg,1041140,What are the cows hooves covered in?,,,,,,
4104,4104,4104,201,201,201,Laptop.,2366483.jpg,2318642,99638,https://cs.stanford.edu/people/rak248/VG_100K/2318642.jpg,1762544,What electronic is on and opened up to surf the web?,,,,,,
4105,4105,4105,202,202,202,The man.,2378967.jpg,2318642,99638,https://cs.stanford.edu/people/rak248/VG_100K/2318642.jpg,748249,Who is to the left of the dog?,,,,,,
4106,4106,4106,203,203,203,White shirt.,2372602.jpg,2318642,99638,https://cs.stanford.edu/people/rak248/VG_100K/2318642.jpg,1888469,What has a collar?,,,,,,
4107,4107,4107,204,204,204,The board.,2375998.jpg,2318578,99700,https://cs.stanford.edu/people/rak248/VG_100K/2318578.jpg,366838,What is under him?,,,,,,
4108,4108,4108,205,205,205,Daytime.,2350842.jpg,2318578,99700,https://cs.stanford.edu/people/rak248/VG_100K/2318578.jpg,258951,When was the photo taken?,,,,,,
4109,4109,4109,206,206,206,Bike.,2371936.jpg,2318578,99700,https://cs.stanford.edu/people/rak248/VG_100K/2318578.jpg,433940,What is the man with the hat riding?,,,,,,
4110,4110,4110,207,207,207,Blue.,2401182.jpg,2318393,99879,https://cs.stanford.edu/people/rak248/VG_100K/2318393.jpg,1238528,What is the main color of the sky?,,,,,,
4111,4111,4111,208,208,208,Fishing.,2376064.jpg,2318393,99879,https://cs.stanford.edu/people/rak248/VG_100K/2318393.jpg,1958862,What are the bears doing?,,,,,,
4112,4112,4112,209,209,209,One.,2331256.jpg,2318393,99879,https://cs.stanford.edu/people/rak248/VG_100K/2318393.jpg,463073,How many clocks are there?,,,,,,
4113,4113,4113,210,210,210,Finch.,2400366.jpg,2318383,99889,https://cs.stanford.edu/people/rak248/VG_100K/2318383.jpg,1220077,What kind of bird would this be called?,,,,,,
4114,4114,4114,211,211,211,Near road.,2411387.jpg,2318383,99889,https://cs.stanford.edu/people/rak248/VG_100K/2318383.jpg,1328422,Where is the green and brown grass?,,,,,,
4115,4115,4115,212,212,212,The dogs.,2362763.jpg,2318383,99889,https://cs.stanford.edu/people/rak248/VG_100K/2318383.jpg,249438,Who is the subject of the photo?,,,,,,
4116,4116,4116,213,213,213,Beside the woman.,2371835.jpg,2318369,99902,https://cs.stanford.edu/people/rak248/VG_100K/2318369.jpg,1871975,Where are the toy laptops?,,,,,,
4117,4117,4117,214,214,214,Sitting in the cart.,107919.jpg,2318369,99902,https://cs.stanford.edu/people/rak248/VG_100K/2318369.jpg,995164,Where is the man?,,,,,,
4118,4118,4118,215,215,215,During day hours.,2394854.jpg,2318369,99902,https://cs.stanford.edu/people/rak248/VG_100K/2318369.jpg,1508028,When was this taken?,,,,,,
4119,4119,4119,216,216,216,Eating.,2373595.jpg,2318334,99935,https://cs.stanford.edu/people/rak248/VG_100K/2318334.jpg,1909153,What is the zebra doing?,,,,,,
4120,4120,4120,217,217,217,Orange.,2344618.jpg,2318334,99935,https://cs.stanford.edu/people/rak248/VG_100K/2318334.jpg,391943,What color is the the sun?,,,,,,
4121,4121,4121,218,218,218,In daytime.,2388053.jpg,2318334,99935,https://cs.stanford.edu/people/rak248/VG_100K/2318334.jpg,549111,When was this picture taken?,,,,,,
4122,4122,4122,219,219,219,A skate park.,2333768.jpg,2318314,99955,https://cs.stanford.edu/people/rak248/VG_100K/2318314.jpg,656428,Where is this scene?,,,,,,
4123,4123,4123,220,220,220,Three people.,2398510.jpg,2318314,99955,https://cs.stanford.edu/people/rak248/VG_100K/2318314.jpg,1525825,Who is at the scene?,,,,,,
4124,4124,4124,221,221,221,The man.,2390835.jpg,2318314,99955,https://cs.stanford.edu/people/rak248/VG_100K/2318314.jpg,482906,Who is throwing the frisbee?,,,,,,
4125,4125,4125,222,222,222,The grey mirror.,2377140.jpg,2318295,99974,https://cs.stanford.edu/people/rak248/VG_100K/2318295.jpg,1980156,What is on the wall?,,,,,,
4126,4126,4126,223,223,223,Chocolate chip cookies with chocolate ice cream.,2414876.jpg,2318295,99974,https://cs.stanford.edu/people/rak248/VG_100K/2318295.jpg,1032688,What is in the bowl?,,,,,,
4127,4127,4127,224,224,224,Bench.,2348881.jpg,2318295,99974,https://cs.stanford.edu/people/rak248/VG_100K/2318295.jpg,324539,What is the man sitting on?,,,,,,
4128,4128,4128,225,225,225,The old man.,2367669.jpg,2318223,100041,https://cs.stanford.edu/people/rak248/VG_100K/2318223.jpg,1786070,Who is balding?,,,,,,
4129,4129,4129,226,226,226,Beach.,2368853.jpg,2318223,100041,https://cs.stanford.edu/people/rak248/VG_100K/2318223.jpg,1811217,Where are the dogs?,,,,,,
4130,4130,4130,227,227,227,Elephant.,2376463.jpg,2318223,100041,https://cs.stanford.edu/people/rak248/VG_100K/2318223.jpg,1967272,What is in the ground?,,,,,,
4131,4131,4131,228,228,228,Sideways.,2360429.jpg,2318140,100119,https://cs.stanford.edu/people/rak248/VG_100K/2318140.jpg,1641509,How is the umbrella leaning?,,,,,,
4132,4132,4132,229,229,229,Wine tasting.,2414968.jpg,2318140,100119,https://cs.stanford.edu/people/rak248/VG_100K/2318140.jpg,1034649,What are the people doing?,,,,,,
4133,4133,4133,230,230,230,The woman's shirt is red.,2333738.jpg,2318140,100119,https://cs.stanford.edu/people/rak248/VG_100K/2318140.jpg,400645,What color is the woman's shirt?,,,,,,
4134,4134,4134,231,231,231,Clock tower.,2323379.jpg,2318132,100127,https://cs.stanford.edu/people/rak248/VG_100K/2318132.jpg,869320,What is the focus of this picture?,,,,,,
4135,4135,4135,232,232,232,Mountain.,2350069.jpg,2318132,100127,https://cs.stanford.edu/people/rak248/VG_100K/2318132.jpg,643398,Where is this scene?,,,,,,
4136,4136,4136,233,233,233,Two.,2368334.jpg,2318132,100127,https://cs.stanford.edu/people/rak248/VG_100K/2318132.jpg,500916,How many white computers are pictured?,,,,,,
4137,4137,4137,234,234,234,On the road.,2367251.jpg,2318074,100184,https://cs.stanford.edu/people/rak248/VG_100K/2318074.jpg,1777277,Where is the giraffe?,,,,,,
4138,4138,4138,235,235,235,Swimming.,2367271.jpg,2318074,100184,https://cs.stanford.edu/people/rak248/VG_100K/2318074.jpg,1777733,What are the people in the water doing?,,,,,,
4139,4139,4139,236,236,236,On suitcases.,2358675.jpg,2318074,100184,https://cs.stanford.edu/people/rak248/VG_100K/2318074.jpg,1605943,Where are stickers?,,,,,,
4140,4140,4140,237,237,237,A person playing frisbee on grass.,2361059.jpg,2318025,100233,https://cs.stanford.edu/people/rak248/VG_100K/2318025.jpg,1654736,How would you describe this photo?,,,,,,
4141,4141,4141,238,238,238,In front of a wall.,2367805.jpg,2318025,100233,https://cs.stanford.edu/people/rak248/VG_100K/2318025.jpg,1788825,Where is the monkey?,,,,,,
4142,4142,4142,239,239,239,Blue.,2410940.jpg,2318025,100233,https://cs.stanford.edu/people/rak248/VG_100K/2318025.jpg,1319337,What main color is the car on the road?,,,,,,
4143,4143,4143,240,240,240,Daytime.,2339802.jpg,2318020,100238,https://cs.stanford.edu/people/rak248/VG_100K/2318020.jpg,303412,When was the photo taken?,,,,,,
4144,4144,4144,241,241,241,Snow.,2318129.jpg,2318020,100238,https://cs.stanford.edu/people/rak248/VG_100K/2318020.jpg,911316,What is covering the ground?,,,,,,
4145,4145,4145,242,242,242,In front of the building.,2322199.jpg,2318020,100238,https://cs.stanford.edu/people/rak248/VG_100K/2318020.jpg,878759,Where is the bus?,,,,,,
4146,4146,4146,243,243,243,Black and gray.,2393088.jpg,2318009,100249,https://cs.stanford.edu/people/rak248/VG_100K/2318009.jpg,608994,What color is the ground?,,,,,,
4147,4147,4147,244,244,244,A picture.,2390488.jpg,2318009,100249,https://cs.stanford.edu/people/rak248/VG_100K/2318009.jpg,1549139,What is on the green wall?,,,,,,
4148,4148,4148,245,245,245,A tall flower.,2413312.jpg,2318009,100249,https://cs.stanford.edu/people/rak248/VG_100K/2318009.jpg,149888,What is in a blue vase?,,,,,,
4149,4149,4149,246,246,246,Tomato basil.,2411963.jpg,2317872,100384,https://cs.stanford.edu/people/rak248/VG_100K/2317872.jpg,1114430,What kind of pizza is this?,,,,,,
4150,4150,4150,247,247,247,Tree on left side of track.,2390167.jpg,2317872,100384,https://cs.stanford.edu/people/rak248/VG_100K/2317872.jpg,1483739,Where are green leaves?,,,,,,
4151,4151,4151,248,248,248,Green.,2325613.jpg,2317872,100384,https://cs.stanford.edu/people/rak248/VG_100K/2317872.jpg,598977,What color is the grass?,,,,,,
4152,4152,4152,249,249,249,Cloudy.,2388289.jpg,2317851,100405,https://cs.stanford.edu/people/rak248/VG_100K/2317851.jpg,1537328,What type of weather is shown?,,,,,,
4153,4153,4153,250,250,250,12:30.,2397697.jpg,2317851,100405,https://cs.stanford.edu/people/rak248/VG_100K/2317851.jpg,1521456,What time is displayed on this clock tower in roman numerals?,,,,,,
4154,4154,4154,251,251,251,Rams.,2407873.jpg,2317851,100405,https://cs.stanford.edu/people/rak248/VG_100K/2317851.jpg,1047560,What kind of animals are these?,,,,,,
4155,4155,4155,252,252,252,Left.,2391722.jpg,2317839,100416,https://cs.stanford.edu/people/rak248/VG_100K/2317839.jpg,1364357,What side of the tree is the horse on?,,,,,,
4156,4156,4156,253,253,253,Goggles.,2361441.jpg,2317839,100416,https://cs.stanford.edu/people/rak248/VG_100K/2317839.jpg,314492,What is on the snowboarders head?,,,,,,
4157,4157,4157,254,254,254,On the sand.,2363526.jpg,2317839,100416,https://cs.stanford.edu/people/rak248/VG_100K/2317839.jpg,1703388,Where are footprints?,,,,,,
4158,4158,4158,255,255,255,Black and yellow.,2361847.jpg,2317830,100424,https://cs.stanford.edu/people/rak248/VG_100K/2317830.jpg,761941,What color is the kite?,,,,,,
4159,4159,4159,256,256,256,Scissors.,2367438.jpg,2317830,100424,https://cs.stanford.edu/people/rak248/VG_100K/2317830.jpg,1781134,What is on the floor?,,,,,,
4160,4160,4160,257,257,257,Necklace.,2402121.jpg,2317830,100424,https://cs.stanford.edu/people/rak248/VG_100K/2317830.jpg,1256416,What is around the woman's neck?,,,,,,
4161,4161,4161,258,258,258,It looks very delicious.,2358853.jpg,2317779,100472,https://cs.stanford.edu/people/rak248/VG_100K/2317779.jpg,572462,How does the cake look?,,,,,,
4162,4162,4162,259,259,259,White.,2362780.jpg,2317779,100472,https://cs.stanford.edu/people/rak248/VG_100K/2317779.jpg,313424,What color is the plate?,,,,,,
4163,4163,4163,260,260,260,A navy jet.,2402242.jpg,2317779,100472,https://cs.stanford.edu/people/rak248/VG_100K/2317779.jpg,1258573,What type of plane is this?,,,,,,
4164,4164,4164,261,261,261,Yellow.,2365267.jpg,2317730,100521,https://cs.stanford.edu/people/rak248/VG_100K/2317730.jpg,759202,What color is the front of the train?,,,,,,
4165,4165,4165,262,262,262,Blonde.,2361767.jpg,2317730,100521,https://cs.stanford.edu/people/rak248/VG_100K/2317730.jpg,762005,What color is her hair?,,,,,,
4166,4166,4166,263,263,263,During the day.,2417320.jpg,2317730,100521,https://cs.stanford.edu/people/rak248/VG_100K/2317730.jpg,964152,When was this photo taken?,,,,,,
4167,4167,4167,264,264,264,They are extended.,2374125.jpg,2317697,100553,https://cs.stanford.edu/people/rak248/VG_100K/2317697.jpg,1920081,How are the woman's arms positioned?,,,,,,
4168,4168,4168,265,265,265,A statue.,2358900.jpg,2317697,100553,https://cs.stanford.edu/people/rak248/VG_100K/2317697.jpg,1610999,What kind of cow is shown?,,,,,,
4169,4169,4169,266,266,266,Building.,2400453.jpg,2317697,100553,https://cs.stanford.edu/people/rak248/VG_100K/2317697.jpg,1222128,What is behind the fire hydrant?,,,,,,
4170,4170,4170,267,267,267,Trees.,61604.jpg,2317649,100601,https://cs.stanford.edu/people/rak248/VG_100K/2317649.jpg,994257,What is causing the shadows on the building?,,,,,,
4171,4171,4171,268,268,268,Large fishing net on wall.,150403.jpg,2317649,100601,https://cs.stanford.edu/people/rak248/VG_100K/2317649.jpg,1003304,Why would one guess that the boat was used for fishing?,,,,,,
4172,4172,4172,269,269,269,Green.,2400116.jpg,2317649,100601,https://cs.stanford.edu/people/rak248/VG_100K/2317649.jpg,411523,What color is the broccoli?,,,,,,
4173,4173,4173,270,270,270,In the car.,2383376.jpg,2317606,100643,https://cs.stanford.edu/people/rak248/VG_100K/2317606.jpg,424832,Where is the dog?,,,,,,
4174,4174,4174,271,271,271,Darker.,2413178.jpg,2317606,100643,https://cs.stanford.edu/people/rak248/VG_100K/2317606.jpg,1142583,What is different about the middle horse?,,,,,,
4175,4175,4175,272,272,272,Blue and yellow.,2406986.jpg,2317606,100643,https://cs.stanford.edu/people/rak248/VG_100K/2317606.jpg,1196880,What color is the car?,,,,,,
4176,4176,4176,273,273,273,Glasses.,2410003.jpg,2317602,100647,https://cs.stanford.edu/people/rak248/VG_100K/2317602.jpg,176362,What does the lady have around her eyes?,,,,,,
4177,4177,4177,274,274,274,Foliage.,2368864.jpg,2317602,100647,https://cs.stanford.edu/people/rak248/VG_100K/2317602.jpg,820334,What is in the background?,,,,,,
4178,4178,4178,275,275,275,Daytime.,2335903.jpg,2317602,100647,https://cs.stanford.edu/people/rak248/VG_100K/2317602.jpg,270748,When was this taken?,,,,,,
4179,4179,4179,276,276,276,In field.,2367881.jpg,2317600,100649,https://cs.stanford.edu/people/rak248/VG_100K/2317600.jpg,1790553,Where are the dead sticks?,,,,,,
4180,4180,4180,277,277,277,1.,2414932.jpg,2317600,100649,https://cs.stanford.edu/people/rak248/VG_100K/2317600.jpg,1033814,How many animals are visible?,,,,,,
4181,4181,4181,278,278,278,Wall.,2401887.jpg,2317600,100649,https://cs.stanford.edu/people/rak248/VG_100K/2317600.jpg,1252954,Where is the light hanging?,,,,,,
4182,4182,4182,279,279,279,Sunset.,2319664.jpg,2317580,100669,https://cs.stanford.edu/people/rak248/VG_100K/2317580.jpg,899035,When is this picture taken?,,,,,,
4183,4183,4183,280,280,280,Cocktail.,2396419.jpg,2317580,100669,https://cs.stanford.edu/people/rak248/VG_100K/2317580.jpg,1515729,What does the glass contain?,,,,,,
4184,4184,4184,281,281,281,Brown.,2341384.jpg,2317580,100669,https://cs.stanford.edu/people/rak248/VG_100K/2317580.jpg,842321,What color is the door?,,,,,,
4185,4185,4185,282,282,282,White.,2408034.jpg,2317548,100700,https://cs.stanford.edu/people/rak248/VG_100K/2317548.jpg,1050917,What color is the text on the green sign?,,,,,,
4186,4186,4186,283,283,283,Orange.,2411024.jpg,2317548,100700,https://cs.stanford.edu/people/rak248/VG_100K/2317548.jpg,1321157,What is still in the peel?,,,,,,
